Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,973574,1,8JMFHL26,8JMFHL26,F,0.01,
BSE,973573,1,575SCPSL24,575SCPSL24,F,0.01,
BSE,973572,1,710HDFC31,710HDFC31,F,0.01,
BSE,973571,1,SKF121121,SKF121121,F,0.01,
BSE,973570,1,57NABARD25,57NABARD25,F,0.01,
BSE,973569,1,AMFL91121,AMFL91121,F,0.01,
BSE,973568,1,575HDB24,575HDB24,F,0.01,
BSE,973567,1,710HDFCE31,710HDFCE31,F,0.01,
BSE,973566,1,1921SIPL25,1921SIPL25,F,0.01,
BSE,973565,1,1921APDPL25,1921APDPL25,F,0.01,
BSE,973564,1,690AHFL24,690AHFL24,F,0.01,
BSE,973563,1,1125MTO23,1125MTO23,F,0.01,
BSE,973562,1,768HDB31,768HDB31,F,0.01,
BSE,973561,1,775ISML22,775ISML22,F,0.01,
BSE,973560,1,725BHFL31,725BHFL31,F,0.01,
BSE,973559,1,574KMPL24,574KMPL24,F,0.01,
BSE,973558,1,ZCKVPL24,ZCKVPL24,F,0.01,
BSE,973557,1,425HDFC24,425HDFC24,F,0.01,
BSE,973556,1,567BIL25,567BIL25,F,0.01,
BSE,973555,1,BBTC251021,BBTC251021,F,0.01,
BSE,973554,1,627BORL26,627BORL26,F,0.01,
BSE,973553,1,786BOM31,786BOM31,F,0.01,
BSE,973552,1,498KMPL0323,498KMPL0323,F,0.01,
BSE,973551,1,498KMPL23,498KMPL23,F,0.01,
BSE,973550,1,623REC31,623REC31,F,0.01,
BSE,973549,1,915KVPL23,915KVPL23,F,0.01,
BSE,973548,1,625APSEZ24,625APSEZ24,F,0.01,
BSE,973547,1,1075MFSL21,1075MFSL21,F,0.01,
BSE,973546,1,705EOP26,705EOP26,F,0.01,
BSE,973545,1,625EOP24,625EOP24,F,0.01,
BSE,973544,1,121MLST58,121MLST58,F,0.01,
BSE,973543,1,1210MLST58,1210MLST58,F,0.01,
BSE,973542,1,121MLST26,121MLST26,F,0.01,
BSE,973541,1,1210MLST26,1210MLST26,F,0.01,
BSE,973540,1,772SBIPER,772SBIPER,F,0.01,
BSE,973539,1,670GRIL24,670GRIL24,F,0.01,
BSE,973538,1,620GRIL24,620GRIL24,F,0.01,
BSE,973537,1,EFIL5SEP21,EFIL5SEP21,F,0.01,
BSE,973536,1,135QFPL22,135QFPL22,F,0.01,
BSE,973535,1,635GRPEL33,635GRPEL33,F,0.01,
BSE,973534,1,11MFSL23,11MFSL23,F,0.01,
BSE,973533,1,1050MSFL22,1050MSFL22,F,0.01,
BSE,973532,1,PVR5OCT21,PVR5OCT21,F,0.01,
BSE,973531,1000000,10JUDE24,10JUDE24,F,0.01,
BSE,973530,1,86JUDE24,86JUDE24,F,0.01,
BSE,973529,1,68JUDE23,68JUDE23,F,0.01,
BSE,973528,1,IKF30SEP21,IKF30SEP21,F,0.01,
BSE,973527,1,IKFF30SEP21,IKFF30SEP21,F,0.01,
BSE,973526,1,915NFL23,915NFL23,F,0.01,
BSE,973525,1,955IRBIDL27,955IRBIDL27,F,0.01,
BSE,973524,1,675IIL27,675IIL27,F,0.01,
BSE,973523,1,IFSL29SEP21,IFSL29SEP21,F,0.01,
BSE,973522,1,STFC30SEP21,STFC30SEP21,F,0.01,
BSE,973521,1,645ABFL26,645ABFL26,F,0.01,
BSE,973520,1,71ABFL31,71ABFL31,F,0.01,
BSE,973519,1,695PFCL31,695PFCL31,F,0.01,
BSE,973518,1,1095SMPL24,1095SMPL24,F,0.01,
BSE,973517,1,78HLFL23,78HLFL23,F,0.01,
BSE,973516,1,CFPL290923,CFPL290923,F,0.01,
BSE,973515,1,CFPL29SEP21,CFPL29SEP21,F,0.01,
BSE,973514,1,ZCKMIL28,ZCKMIL28,F,0.01,
BSE,973513,1,550KMIL28,550KMIL28,F,0.01,
BSE,973512,1,710AHFL27,710AHFL27,F,0.01,
BSE,973511,1,610AFL29,610AFL29,F,0.01,
BSE,973510,1,ZCHDBFS29,ZCHDBFS29,F,0.01,
BSE,973509,1,692NABARD29,692NABARD29,F,0.01,
BSE,973508,1,640JUPPL29,640JUPPL29,F,0.01,
BSE,973507,1,840AFSL29,840AFSL29,F,0.01,
BSE,973506,1,ZCOMPL30,ZCOMPL30,F,0.01,
BSE,973505,1,413HDFC24,413HDFC24,F,0.01,
BSE,973504,1,KFIL27921,KFIL27921,F,0.01,
BSE,973503,1,KFL27SEP21,KFL27SEP21,F,0.01,
BSE,973502,1,KFL27921,KFL27921,F,0.01,
BSE,973501,1,610SJVN26,610SJVN26,F,0.01,
BSE,973500,1,610SPL24,610SPL24,F,0.01,
BSE,973499,1,ICICHF28921,ICICHF28921,F,0.01,
BSE,973498,1,627ICICI26,627ICICI26,F,0.01,
BSE,973497,1,925UCL22,925UCL22,F,0.01,
BSE,973496,1,KFL270921,KFL270921,F,0.01,
BSE,973495,1,PVR290921,PVR290921,F,0.01,
BSE,973494,1,9KKR31,9KKR31,F,0.01,
BSE,973493,1,IFSL230921,IFSL230921,F,0.01,
BSE,973492,1,AFPL24SEP21,AFPL24SEP21,F,0.01,
BSE,973491,1,675PCHFL31,675PCHFL31,F,0.01,
BSE,973490,1,PEL270921,PEL270921,F,0.01,
BSE,973489,1,644HDFC28,644HDFC28,F,0.01,
BSE,973488,1,PVR270921,PVR270921,F,0.01,
BSE,973487,1,16RHPL26,16RHPL26,F,0.01,
BSE,973486,1,688HDFCL31,688HDFCL31,F,0.01,
BSE,973485,1,KFL23921,KFL23921,F,0.01,
BSE,973484,1,635JDFPL25,635JDFPL25,F,0.01,
BSE,973483,1,DBL240921,DBL240921,F,0.01,
BSE,973482,1,KFL230921,KFL230921,F,0.01,
BSE,973481,1,MOFSL22921,MOFSL22921,F,0.01,
BSE,973480,1,OFSPL24921,OFSPL24921,F,0.01,
BSE,973479,1,PVRL24921,PVRL24921,F,0.01,
BSE,973478,1,ELL22092021,ELL22092021,F,0.01,
BSE,973477,1,NFL210921,NFL210921,F,0.01,
BSE,973476,1,655AFL26,655AFL26,F,0.01,
BSE,973475,1,540KMPL24,540KMPL24,F,0.01,
BSE,973474,1,575BHFL25,575BHFL25,F,0.01,
BSE,973473,1,860ICCL23,860ICCL23,F,0.01,
BSE,973472,1,875ICCL24,875ICCL24,F,0.01,
BSE,973471,1,9ICCL26,9ICCL26,F,0.01,
BSE,973470,1,STS16SEP21,STS16SEP21,F,0.01,
BSE,973469,1,ELL220921,ELL220921,F,0.01,
BSE,973468,1,65STS25,65STS25,F,0.01,
BSE,973467,1,6STS23,6STS23,F,0.01,
BSE,973466,1,575STS22,575STS22,F,0.01,
BSE,973465,1,55STS22,55STS22,F,0.01,
BSE,973463,1,1045AML26,1045AML26,F,0.01,
BSE,973461,1,175PIPL24,175PIPL24,F,0.01,
BSE,973460,1,865SCUF31,865SCUF31,F,0.01,
BSE,973459,1,748SCUF24,748SCUF24,F,0.01,
BSE,973458,1,770SCUF22,770SCUF22,F,0.01,
BSE,973457,1,MFSL170921,MFSL170921,F,0.01,
BSE,973456,1,888ISFCL31,888ISFCL31,F,0.01,
BSE,973455,1,8VEL023,8VEL023,F,0.01,
BSE,973454,1,8VEL23,8VEL23,F,0.01,
BSE,973453,1,5SASPL25,5SASPL25,F,0.01,
BSE,973452,1,EFIL14921,EFIL14921,F,0.01,
BSE,973451,1,EFIL140921,EFIL140921,F,0.01,
BSE,973450,1,672IGT26,672IGT26,F,0.01,
BSE,973449,1,5BHFL23A,5BHFL23A,F,0.01,
BSE,973448,1,LCPL09921,LCPL09921,F,0.01,
BSE,973447,1,LCPPL90921,LCPPL90921,F,0.01,
BSE,973446,1,EFIL09921,EFIL09921,F,0.01,
BSE,973445,1,ZCHDB26,ZCHDB26,F,0.01,
BSE,973444,1,635HDB26,635HDB26,F,0.01,
BSE,973443,1,549HDB24,549HDB24,F,0.01,
BSE,973442,1,580ABFL24,580ABFL24,F,0.01,
BSE,973441,1,1475TSR26,1475TSR26,F,0.01,
BSE,973440,1,ZCAFL24,ZCAFL24,F,0.01,
BSE,973439,1,575AFL24,575AFL24,F,0.01,
BSE,973438,1,669NTPC31,669NTPC31,F,0.01,
BSE,973437,1,ELL02921,ELL02921,F,0.01,
BSE,973436,1,EFIL31821,EFIL31821,F,0.01,
BSE,973435,1,IIFL07921,IIFL07921,F,0.01,
BSE,973434,1,68EFPRE26,68EFPRE26,F,0.01,
BSE,973433,1,1125LFL23,1125LFL23,F,0.01,
BSE,973432,1,JMFARC30921,JMFARC30921,F,0.01,
BSE,973431,1,10AMFL24,10AMFL24,F,0.01,
BSE,973430,1,AFPL7SEP23,AFPL7SEP23,F,0.01,
BSE,973429,1,471HDFCL23,471HDFCL23,F,0.01,
BSE,973428,1,115NSOAP26B,115NSOAP26B,F,0.01,
BSE,973427,1,115NSODP26A,115NSODP26A,F,0.01,
BSE,973426,1,115NSOAP26,115NSOAP26,F,0.01,
BSE,973425,1,115NSOAPL26,115NSOAPL26,F,0.01,
BSE,973424,1,752ICICI32,752ICICI32,F,0.01,
BSE,973423,1,JMFARC10921,JMFARC10921,F,0.01,
BSE,973422,1,12MFLPERB,12MFLPERB,F,0.01,
BSE,973421,1,569BHFL24,569BHFL24,F,0.01,
BSE,973420,1,1150SCNL26,1150SCNL26,F,0.01,
BSE,973419,1,772SBI31,772SBI31,F,0.01,
BSE,973418,1,DFL020921,DFL020921,F,0.01,
BSE,973417,1,UCL31821,UCL31821,F,0.01,
BSE,973416,1,CAGL31821,CAGL31821,F,0.01,
BSE,973415,1,1800ARHPL24,1800ARHPL24,F,0.01,
BSE,973414,1,875ISFCL26,875ISFCL26,F,0.01,
BSE,973413,1,SCU01921,SCU01921,F,0.01,
BSE,973412,1,692IRFC31,692IRFC31,F,0.01,
BSE,973411,1,950BEL24,950BEL24,F,0.01,
BSE,973410,1,1045AMFL25,1045AMFL25,F,0.01,
BSE,973409,1,820PJL24,820PJL24,F,0.01,
BSE,973408,1,715PFC36,715PFC36,F,0.01,
BSE,973407,1,606PFCL26,606PFCL26,F,0.01,
BSE,973406,1,ZCSHTPL26,ZCSHTPL26,F,0.01,
BSE,973405,1,13DBLIRP26,13DBLIRP26,F,0.01,
BSE,973404,1,MFL26821A,MFL26821A,F,0.01,
BSE,973403,1,NFL250821,NFL250821,F,0.01,
BSE,973402,1,ICFL250821,ICFL250821,F,0.01,
BSE,973401,1,AFSL260821,AFSL260821,F,0.01,
BSE,973400,1,555BFL24,555BFL24,F,0.01,
BSE,973399,1,AFPL240821,AFPL240821,F,0.01,
BSE,973398,1,AFPL250821,AFPL250821,F,0.01,
BSE,973397,1,71134SMT23,71134SMT23,F,0.01,
BSE,973396,1,79AFLPERP,79AFLPERP,F,0.01,
BSE,973395,1,57HDB24,57HDB24,F,0.01,
BSE,973393,1,ZCWAPL23,ZCWAPL23,F,0.01,
BSE,973392,1,ZCWAPL22,ZCWAPL22,F,0.01,
BSE,973391,1,739THDC31,739THDC31,F,0.01,
BSE,973390,1,1172VFPL24,1172VFPL24,F,0.01,
BSE,973389,1,6GAL24,6GAL24,F,0.01,
BSE,973388,1,1365AFL23,1365AFL23,F,0.01,
BSE,973387,1,795SCUF24,795SCUF24,F,0.01,
BSE,973386,1,570SBI24,570SBI24,F,0.01,
BSE,973385,1,695KFL24,695KFL24,F,0.01,
BSE,973384,1,875NEL24,875NEL24,F,0.01,
BSE,973383,1,1170SML27,1170SML27,F,0.01,
BSE,973382,1,733OICPL26,733OICPL26,F,0.01,
BSE,973381,1,510BHFL23,510BHFL23,F,0.01,
BSE,973380,1,725ICICI31,725ICICI31,F,0.01,
BSE,973379,1,51ICICI23,51ICICI23,F,0.01,
BSE,973378,1,LFL090821,LFL090821,F,0.01,
BSE,973377,1,ZCSPSPL10,ZCSPSPL10,F,0.01,
BSE,973376,1,UGL060821,UGL060821,F,0.01,
BSE,973375,1,AFPL060821,AFPL060821,F,0.01,
BSE,973374,1,726NHAI38,726NHAI38,F,0.01,
BSE,973373,1,VCPL060223,VCPL060223,F,0.01,
BSE,973372,1,857SBFC24,857SBFC24,F,0.01,
BSE,973371,1,VCPL6AUG21,VCPL6AUG21,F,0.01,
BSE,973370,1,HDB040923,HDB040923,F,0.01,
BSE,973369,1,737IIL31,737IIL31,F,0.01,
BSE,973368,1,AFL04821,AFL04821,F,0.01,
BSE,973367,1,585ABFL24,585ABFL24,F,0.01,
BSE,973366,1,HDBF03821,HDBF03821,F,0.01,
BSE,973365,1,679NABARD31,679NABARD31,F,0.01,
BSE,973364,1,ELL290124,ELL290124,F,0.01,
BSE,973363,1,723HDFC31,723HDFC31,F,0.01,
BSE,973362,1,521CIFCL24,521CIFCL24,F,0.01,
BSE,973361,1,EPDPL300726,EPDPL300726,F,0.01,
BSE,973360,1000000,975CAD23,975CAD23,F,0.01,
BSE,973359,1,1168VFPL24,1168VFPL24,F,0.01,
BSE,973358,1,6NAM26,6NAM26,F,0.01,
BSE,973357,1,IFSL290823,IFSL290823,F,0.01,
BSE,973356,1,IFSL291222,IFSL291222,F,0.01,
BSE,973355,1,1170VHFPL25,1170VHFPL25,F,0.01,
BSE,973354,1,AML29JUL21,AML29JUL21,F,0.01,
BSE,973353,1,535TNL23,535TNL23,F,0.01,
BSE,973352,1,PFC020821,PFC020821,F,0.01,
BSE,973351,1,840AFSL23,840AFSL23,F,0.01,
BSE,973350,1,703IRFC36,703IRFC36,F,0.01,
BSE,973349,1,650ICFL22,650ICFL22,F,0.01,
BSE,973348,1,1095IFSL27,1095IFSL27,F,0.01,
BSE,973347,1,835JMCS24,835JMCS24,F,0.01,
BSE,973346,1,525KMIL23,525KMIL23,F,0.01,
BSE,973345,1,697NABARD36,697NABARD36,F,0.01,
BSE,973344,1,ZCMCL25,ZCMCL25,F,0.01,
BSE,973343,1,84AFSL23,84AFSL23,F,0.01,
BSE,973342,1,AFPL230721,AFPL230721,F,0.01,
BSE,973341,1,825SCUF24,825SCUF24,F,0.01,
BSE,973340,1,875SCUF31,875SCUF31,F,0.01,
BSE,973339,1,745ABSIC31,745ABSIC31,F,0.01,
BSE,973338,1,705MRHFL24,705MRHFL24,F,0.01,
BSE,973337,1,570KMPL24,570KMPL24,F,0.01,
BSE,973336,1,ZCKMPL23,ZCKMPL23,F,0.01,
BSE,973335,1,655ABFL26,655ABFL26,F,0.01,
BSE,973334,1,IFSL200721,IFSL200721,F,0.01,
BSE,973333,1,ELL220721,ELL220721,F,0.01,
BSE,973332,1,488MMFSL24,488MMFSL24,F,0.01,
BSE,973331,1,514MMFSL23,514MMFSL23,F,0.01,
BSE,973330,1,695TML26,695TML26,F,0.01,
BSE,973329,1,UCL200721,UCL200721,F,0.01,
BSE,973328,1,93OFSPL23,93OFSPL23,F,0.01,
BSE,973327,1,970HLFL27,970HLFL27,F,0.01,
BSE,973326,1,497ABHF24,497ABHF24,F,0.01,
BSE,973325,1,589IHFC24,589IHFC24,F,0.01,
BSE,973324,1,85JMFCSL31,85JMFCSL31,F,0.01,
BSE,973323,1,11LFL23,11LFL23,F,0.01,
BSE,973322,1,MML150721,MML150721,F,0.01,
BSE,973321,1,689IRFC31,689IRFC31,F,0.01,
BSE,973320,1,85JMFPL31,85JMFPL31,F,0.01,
BSE,973318,1,0HDBFS23,0HDBFS23,F,0.01,
BSE,973317,1,AMFL130721,AMFL130721,F,0.01,
BSE,973316,1,JMF12JUL21,JMF12JUL21,F,0.01,
BSE,973315,1,112AFPL26A,112AFPL26A,F,0.01,
BSE,973314,1,112AFPL26,112AFPL26,F,0.01,
BSE,973313,1,1550SDPL25,1550SDPL25,F,0.01,
BSE,973312,1,105VFPL24,105VFPL24,F,0.01,
BSE,973311,1,1645PPPL26S,1645PPPL26S,F,0.01,
BSE,973310,1,LFL08JUL21,LFL08JUL21,F,0.01,
BSE,973309,1,79WCL36,79WCL36,F,0.01,
BSE,973308,100,DKGFS2806D,DKGFS2806D,F,0.01,
BSE,973307,100,DKGFS2806C,DKGFS2806C,F,0.01,
BSE,973306,100,DKGFS2806B,DKGFS2806B,F,0.01,
BSE,973305,100,DKGFS2806A,DKGFS2806A,F,0.01,
BSE,973304,1,663OPAL24,663OPAL24,F,0.01,
BSE,973303,1,0REPL25,0REPL25,F,0.01,
BSE,973302,1,0REPL24,0REPL24,F,0.01,
BSE,973301,1,1172SML26,1172SML26,F,0.01,
BSE,973300,10,IFSL02JUL21,IFSL02JUL21,F,0.01,
BSE,973299,1,924ACL24,924ACL24,F,0.01,
BSE,973298,1,921ACL23,921ACL23,F,0.01,
BSE,973297,1,911ACL23,911ACL23,F,0.01,
BSE,973296,1,901ACL22,901ACL22,F,0.01,
BSE,973295,1,117229SML27,117229SML27,F,0.01,
BSE,973294,1,735MMFSL31,735MMFSL31,F,0.01,
BSE,973293,1000000,IRP30JUN21,IRP30JUN21,F,0.01,
BSE,973292,1,649SCL24,649SCL24,F,0.01,
BSE,973291,1,649VGPSPL24,649VGPSPL24,F,0.01,
BSE,973290,1,649PIL24,649PIL24,F,0.01,
BSE,973289,1,649YIPL24,649YIPL24,F,0.01,
BSE,973288,1,649CREL24,649CREL24,F,0.01,
BSE,973287,1,649MSP24,649MSP24,F,0.01,
BSE,973285,1000,1667RSOT69,1667RSOT69,F,0.01,
BSE,973284,100000,1125IRP2259,1125IRP2259,F,0.01,
BSE,973283,1,1168SML27,1168SML27,F,0.01,
BSE,973282,1,715IIL26,715IIL26,F,0.01,
BSE,973281,1,AFP30JUN21A,AFP30JUN21A,F,0.01,
BSE,973280,1,LFL300621,LFL300621,F,0.01,
BSE,973279,10,MFL29JUN21A,MFL29JUN21A,F,0.01,
BSE,973278,1,AFPL30JUN21,AFPL30JUN21,F,0.01,
BSE,973277,1,711PFCL36,711PFCL36,F,0.01,
BSE,973276,4,635PFCL27,635PFCL27,F,0.01,
BSE,973275,4,635PFCL25,635PFCL25,F,0.01,
BSE,973274,3,635PFCL26,635PFCL26,F,0.01,
BSE,973273,2,905CIFCL31,905CIFCL31,F,0.01,
BSE,973272,1,885PCHFL31,885PCHFL31,F,0.01,
BSE,973271,1,727AFL31,727AFL31,F,0.01,
BSE,973270,10,EFIL26JUN21,EFIL26JUN21,F,0.01,
BSE,973269,1,732IGT31,732IGT31,F,0.01,
BSE,973268,10,AFL230621,AFL230621,F,0.01,
BSE,973267,1000000,815MTS23,815MTS23,F,0.01,
BSE,973266,10,MAS23JUN21,MAS23JUN21,F,0.01,
BSE,973265,1,635MMFSL26,635MMFSL26,F,0.01,
BSE,973264,10,ELL22JUN21,ELL22JUN21,F,0.01,
BSE,973263,10,ISFC22JUN21,ISFC22JUN21,F,0.01,
BSE,973262,1,9SCUF31,9SCUF31,F,0.01,
BSE,973261,1,54KMPL24,54KMPL24,F,0.01,
BSE,973260,1,544CPCL24,544CPCL24,F,0.01,
BSE,973259,1,HDB22JUN21,HDB22JUN21,F,0.01,
BSE,973258,1,KSPL18JUN21,KSPL18JUN21,F,0.01,
BSE,973257,1,FIP21JUN21,FIP21JUN21,F,0.01,
BSE,973256,1,FIPL21JUN23,FIPL21JUN23,F,0.01,
BSE,973255,1,665FIPL23,665FIPL23,F,0.01,
BSE,973254,1,FIPL21JUN21,FIPL21JUN21,F,0.01,
BSE,973253,1,572AFL24,572AFL24,F,0.01,
BSE,973252,1,AFPL17JUN21,AFPL17JUN21,F,0.01,
BSE,973251,1,767LGS23,767LGS23,F,0.01,
BSE,973250,1,56BHFL24,56BHFL24,F,0.01,
BSE,973249,1,65TRIL24,65TRIL24,F,0.01,
BSE,973248,10,SSFL160621,SSFL160621,F,0.01,
BSE,973247,1,68VSEPL34,68VSEPL34,F,0.01,
BSE,973246,10,CFL15JUN21A,CFL15JUN21A,F,0.01,
BSE,973245,10,CFL15JUN21,CFL15JUN21,F,0.01,
BSE,973244,10,OFS16JUN21A,OFS16JUN21A,F,0.01,
BSE,973243,10,OFSP16JUN21,OFSP16JUN21,F,0.01,
BSE,973241,1,795STFC23,795STFC23,F,0.01,
BSE,973240,1,MRHFL170621,MRHFL170621,F,0.01,
BSE,973239,1,0ABFL24,0ABFL24,F,0.01,
BSE,973238,1,515ABFL23,515ABFL23,F,0.01,
BSE,973237,1,66TML26,66TML26,F,0.01,
BSE,973236,1,688HDFC31,688HDFC31,F,0.01,
BSE,973235,10,SML14JUN21,SML14JUN21,F,0.01,
BSE,973234,1000,DFL11JUN21,DFL11JUN21,F,0.01,
BSE,973233,1,MML15JUN21,MML15JUN21,F,0.01,
BSE,973232,1,91TMFLPERP,91TMFLPERP,F,0.01,
BSE,973231,1,115IIL23,115IIL23,F,0.01,
BSE,973230,1,555SCPSL24,555SCPSL24,F,0.01,
BSE,973229,1,734ABFL31,734ABFL31,F,0.01,
BSE,973228,1,740AFL31,740AFL31,F,0.01,
BSE,973227,1,LFL4MAY21,LFL4MAY21,F,0.01,
BSE,973225,1,MMFSL4621,MMFSL4621,F,0.01,
BSE,973224,1,525MMFSL23A,525MMFSL23A,F,0.01,
BSE,973223,1,699IRFC41,699IRFC41,F,0.01,
BSE,973222,1,715GRIL24,715GRIL24,F,0.01,
BSE,973221,1,IFSL01JUN21,IFSL01JUN21,F,0.01,
BSE,973220,1,8AHL41,8AHL41,F,0.01,
BSE,973219,1,79MFL31,79MFL31,F,0.01,
BSE,973218,1,IFSL27521,IFSL27521,F,0.01,
BSE,973217,10,VCPL28521,VCPL28521,F,0.01,
BSE,973216,1,67MRHFL24,67MRHFL24,F,0.01,
BSE,973215,1,6HDFC26,6HDFC26,F,0.01,
BSE,973214,1,MR28MAY21,MR28MAY21,F,0.01,
BSE,973213,1,726ABFL31,726ABFL31,F,0.01,
BSE,973212,1,575HDBFS24,575HDBFS24,F,0.01,
BSE,973211,10,8AKCFL24,8AKCFL24,F,0.01,
BSE,973209,1,57BHFL24,57BHFL24,F,0.01,
BSE,973208,10,NAC27MAY21,NAC27MAY21,F,0.01,
BSE,973207,1,65IT38,65IT38,F,0.01,
BSE,973206,1000,95UCL29,95UCL29,F,0.01,
BSE,973205,1,555KMPL24,555KMPL24,F,0.01,
BSE,973204,10,RSL280421,RSL280421,F,0.01,
BSE,973202,1,HLFL25MAY21,HLFL25MAY21,F,0.01,
BSE,973201,2,920CIFCL31,920CIFCL31,F,0.01,
BSE,973200,1,55AFL24,55AFL24,F,0.01,
BSE,973199,1,MRHFL210521,MRHFL210521,F,0.01,
BSE,973198,1,925PAL24,925PAL24,F,0.01,
BSE,973197,1,STFCL180521,STFCL180521,F,0.01,
BSE,973196,1,801KKR31,801KKR31,F,0.01,
BSE,973195,1,AFPL190521,AFPL190521,F,0.01,
BSE,973194,1,ICFL18521,ICFL18521,F,0.01,
BSE,973192,1,795HLFL23,795HLFL23,F,0.01,
BSE,973191,1,575IIL23,575IIL23,F,0.01,
BSE,973190,10,AFIP7MAY21,AFIP7MAY21,F,0.01,
BSE,973189,10,12AFIP24,12AFIP24,F,0.01,
BSE,973188,10,1225AFIP26,1225AFIP26,F,0.01,
BSE,973187,10,12AFIPL24A,12AFIPL24A,F,0.01,
BSE,973186,10,1175AFIPL23,1175AFIPL23,F,0.01,
BSE,973185,10,1175AFIPL26,1175AFIPL26,F,0.01,
BSE,973183,10,115AFIPL24,115AFIPL24,F,0.01,
BSE,973182,1,57SCPSL24,57SCPSL24,F,0.01,
BSE,973181,1,124AIHFL26,124AIHFL26,F,0.01,
BSE,973180,1,IFSL5MAY21,IFSL5MAY21,F,0.01,
BSE,973179,1,565BFL24,565BFL24,F,0.01,
BSE,973178,1,505BFL23,505BFL23,F,0.01,
BSE,973177,1,511ABFL23,511ABFL23,F,0.01,
BSE,973176,1,663HPCL31,663HPCL31,F,0.01,
BSE,973175,10000,14GNRC26,14GNRC26,F,0.01,
BSE,973174,1,AFPL05MAY21,AFPL05MAY21,F,0.01,
BSE,973173,1,1240AIHFP26,1240AIHFP26,F,0.01,
BSE,973172,1,12SDPL25,12SDPL25,F,0.01,
BSE,973171,1,876JSL31,876JSL31,F,0.01,
BSE,973170,1,UCL30421,UCL30421,F,0.01,
BSE,973169,1,0BHFL24,0BHFL24,F,0.01,
BSE,973168,10,SSFL29APR21,SSFL29APR21,F,0.01,
BSE,973167,1,566KMPL24,566KMPL24,F,0.01,
BSE,973166,1,HDB30APR20,HDB30APR20,F,0.01,
BSE,973165,10,ELL29APR21,ELL29APR21,F,0.01,
BSE,973163,1,932SHFL31,932SHFL31,F,0.01,
BSE,973162,1,0AFL23A,0AFL23A,F,0.01,
BSE,973161,10,IIFL27APR21,IIFL27APR21,F,0.01,
BSE,973160,1,0KMIL23A,0KMIL23A,F,0.01,
BSE,973159,1,CL24APR26,CL24APR26,F,0.01,
BSE,973158,1,527NABARD24,527NABARD24,F,0.01,
BSE,973157,1,525KMPL23,525KMPL23,F,0.01,
BSE,973156,1,0KMPL23A,0KMPL23A,F,0.01,
BSE,973155,1,IFSL23APR21,IFSL23APR21,F,0.01,
BSE,973154,1,675SPTL26,675SPTL26,F,0.01,
BSE,973153,1,975HLFL28,975HLFL28,F,0.01,
BSE,973152,1,574RECL24,574RECL24,F,0.01,
BSE,973151,1,PCHF16APR21,PCHF16APR21,F,0.01,
BSE,973150,1,702BFL31,702BFL31,F,0.01,
BSE,973149,10,14NGCPL24,14NGCPL24,F,0.01,
BSE,973147,1,11SFISPL24,11SFISPL24,F,0.01,
BSE,973146,1,PCHFL7APR21,PCHFL7APR21,F,0.01,
BSE,973145,1,0GEPL24,0GEPL24,F,0.01,
BSE,973144,10000,14KGPL26,14KGPL26,F,0.01,
BSE,973143,1,699GIL31,699GIL31,F,0.01,
BSE,973142,1,985CAGL26,985CAGL26,F,0.01,
BSE,973141,1,73STL24,73STL24,F,0.01,
BSE,973140,1,ZCRVINPL23,ZCRVINPL23,F,0.01,
BSE,973139,10,AFPL26MAR21,AFPL26MAR21,F,0.01,
BSE,973138,1,85JFHL25,85JFHL25,F,0.01,
BSE,973136,10,MFSL30MAR21,MFSL30MAR21,F,0.01,
BSE,973134,1,NHS26MAR21,NHS26MAR21,F,0.01,
BSE,973133,10,NMF26MAR21,NMF26MAR21,F,0.01,
BSE,973132,10,BBT30MAR21,BBT30MAR21,F,0.01,
BSE,973131,1,75MOFL22,75MOFL22,F,0.01,
BSE,973130,1,1654PPPL26,1654PPPL26,F,0.01,
BSE,973129,1,10SKFL24,10SKFL24,F,0.01,
BSE,973128,1,ISFL30MAR21,ISFL30MAR21,F,0.01,
BSE,973127,1,9PCHFL31,9PCHFL31,F,0.01,
BSE,973126,1,680IRFC41,680IRFC41,F,0.01,
BSE,973125,1,129SMP26,129SMP26,F,0.01,
BSE,973124,1,8STFC31,8STFC31,F,0.01,
BSE,973123,1,CAGL25321,CAGL25321,F,0.01,
BSE,973122,1,615ABFL24,615ABFL24,F,0.01,
BSE,973121,1,ZCRVIPL21,ZCRVIPL21,F,0.01,
BSE,973120,1,EP26AMR21,EP26AMR21,F,0.01,
BSE,973119,1,EPD26MAR21,EPD26MAR21,F,0.01,
BSE,973118,10,119AML26,119AML26,F,0.01,
BSE,973117,1,SCUF30321,SCUF30321,F,0.01,
BSE,973116,1,725IIL26,725IIL26,F,0.01,
BSE,973115,1,694GICHFL23,694GICHFL23,F,0.01,
BSE,973114,1,848SIPL24,848SIPL24,F,0.01,
BSE,973113,1,595BFL24,595BFL24,F,0.01,
BSE,973112,1,54BFL23,54BFL23,F,0.01,
BSE,973111,1,975HLF26,975HLF26,F,0.01,
BSE,973106,1,15BFL25,15BFL25,F,0.01,
BSE,973105,1,99VCPL24,99VCPL24,F,0.01,
BSE,973104,10,ELL26MAR21,ELL26MAR21,F,0.01,
BSE,973103,1,825STL31,825STL31,F,0.01,
BSE,973102,1,116284SFP25,116284SFP25,F,0.01,
BSE,973100,1,580AFL023,580AFL023,F,0.01,
